lat,lon,lprice,area,kitchen_area,rooms,level,object_type,building_type
45.0377858,39.0213511,14.96291301,55,10,2,10,1,1
56.8337134,53.2086222,15.06541229,52,8,2,8,1,3
50.5970991,36.5638169,15.34156686,54,9,2,4,1,3
55.7523048,38.090907,15.31958795,65,10,2,1,1,3
51.6593332,39.1969229,15.01848286,43.6,10.6,1,15,2,4
55.0431919,82.9812532,15.21422744,54.2,8.2,2,16,2,1
56.2900176,43.856983,15.27412558,71.5,9.5,2,7,1,3
55.805336,49.447935,14.83796149,29,5,1,3,1,3
59.8087002,30.3683051,15.37365518,34,9,1,9,1,2
55.3654866,39.0665284,15.15051162,60,10,2,8,1,3
55.0981226,82.776304,15.27412558,102.4,17,4,5,1,2
55.879606,37.5254714,16.08763644,48.1,8.7,2,6,1,4
55.7049011,37.3628792,15.5902934,32.3,8.3,1,18,1,2
51.6439989,39.412956,14.57163254,42.6,17.3,2,9,2,1
55.041719,82.8942081,15.60727003,88.1,7,5,9,1,1
55.1134578,82.9400097,15.58876656,73,13.5,3,6,1,1
55.0852716,83.0504543,14.28551419,49.4,15.1,2,1,1,6
47.234778,39.6915649,15.00943303,43,10,2,4,1,3
42.8898634,47.6284407,14.90407251,54,15,2,1,1,1
55.1878077,61.3907234,14.73976946,50,12,3,1,1,1
55.0458282,82.9404286,15.25059508,44,6,2,5,1,1
61.2433935,73.4426067,15.17648711,43,9,1,3,1,1
50.5588469,36.5646958,15.39448926,72,8.8,3,4,1,1
60.7106579,28.7488452,16.52356076,106,16,3,3,1,2
55.0530611,82.9493154,15.4348988,59,7.8,3,14,2,2
56.7863193,53.3742091,15.16876507,70,10,3,3,2,2
44.7154194,37.7503979,14.48333993,30,10,1,3,1,2
54.4081064,86.301859,14.4306962,50.5,9.8,2,1,1,1
55.810078,37.6293189,16.5755205,61.4,19,2,2,2,2
54.9415484,82.9991484,14.4306962,32,7,1,2,1,3
54.782635,32.045251,15.23861889,96,13.5,3,4,2,3
44.7235026,37.7686135,15.00943303,48.7,12.5,2,3,2,2
42.9725385,47.492259,15.22649753,85,16,2,7,1,3
47.726385,40.2844037,13.91082074,29,6,1,2,1,3
45.0908626,38.9031746,14.4306962,38.9,3,1,4,1,1
55.7943584,49.1114975,16.73406304,180,17.6,3,20,2,2
55.8093381,37.7865743,16.14278826,59,6,3,1,1,1
59.4926929,35.0445378,13.45883561,33,6,1,2,1,3
56.9088081,60.8254908,15.11842331,60,6,3,2,1,3
55.0148325,82.8899597,15.59890178,63,5,3,20,1,6
47.2190316,39.7344183,15.84365881,48,11,1,4,2,2
59.9372862,30.2593533,15.79637409,49,7.5,2,1,1,3
47.2481563,39.6785393,15.38412648,68.8,12,2,5,1,3
56.8670225,53.1747675,14.84512998,42,11,1,4,1,2
56.9723362,60.5708467,14.88709417,46.5,18.5,2,12,2,2
55.1602624,61.4008078,14.29174474,34,9,1,9,1,1
47.2597202,39.7694641,14.97553147,37,11.5,1,10,1,3
53.3693988,83.6688032,14.771022,42.2,9,1,5,1,3
45.052143,39.019905,15.74703197,72,15,2,7,1,3
56.7950631,60.4919447,14.87330085,36.6,15,1,13,1,2
59.939084,30.315879,15.44278839,35,13,1,13,2,3
57.1780762,65.5507,15.68731273,86,12,3,9,1,2
55.6428341,51.8450994,13.81551056,35,9,1,9,1,3
57.1345653,65.4778505,15.16617774,42,10,1,11,1,1
56.2621257,44.0162232,15.83705812,87.1,15.4,3,1,1,2
56.838607,60.605514,16.05622025,97.8,18.8,2,4,2,2
54.9383898,83.109293,14.29793671,25.2,6,1,4,1,2
52.57934,39.503693,14.48333993,37.8,11.4,1,13,1,2
51.8439974,107.5181225,14.97866137,46,10.5,2,5,1,3
59.82362,30.337491,15.74412921,37,9.5,1,17,1,2
42.895985,47.633671,15.42494847,86,16,3,4,1,1
59.854847,30.220638,15.48321738,38,10,1,3,1,1
59.966349,30.343195,16.43290639,65.65,15.67,2,10,2,6
57.1405121,65.5154493,15.03928599,41.8,16,1,2,1,3
54.7508352,20.4896586,14.82711147,27.61,6.92,1,6,1,3
55.566231,37.497629,16.46875252,62,14,2,10,1,2
42.9529389,47.5109676,14.94691267,38,6,2,5,1,3
55.8705293,38.2060998,14.96291301,32.5,6,1,2,1,1
55.875152,37.67625,15.86963429,38,10,1,4,1,2
44.6831175,37.7800038,15.03928599,37.3,10.2,1,4,2,3
55.0596145,82.9210977,15.95557672,87.6,11.7,3,8,1,3
53.7299708,91.4140514,14.86807891,39,12,1,6,1,3
55.9105592,37.8697124,15.59890178,38.9,8.6,1,9,1,1
45.0722109,39.0291658,14.7900702,36,9,1,10,1,2
44.8876224,37.3030946,15.22649753,49,6,2,7,1,2
47.2271629,39.7075711,15.41489813,43,18,2,9,1,3
55.7654595,49.2353579,15.81292826,80,10,3,14,1,3
57.1233134,65.49469,15.40474576,61.71,16.23,2,9,2,4
57.147562,65.4882606,15.41489813,62,11,2,9,1,3
55.5425652,89.1785261,14.31628585,50.6,10,2,9,1,1
51.554916,43.1411637,14.41982652,49,7,2,5,1,3
52.0734925,113.3714194,14.96608259,50.7,9.6,2,5,1,1
55.641254,37.533077,16.30041721,45,7,2,2,1,1
55.883785,36.3177246,14.771022,63.1,9.3,3,1,1,1
60.001901,30.357182,15.741218,35.8,6.8,1,5,1,3
54.9940662,82.8957539,15.92572376,108.6,12,4,6,1,2
55.4467498,38.4800427,14.80876233,55,8,3,9,1,1
56.1251315,47.487158,14.73180129,54,9,2,3,1,1
55.0458682,82.9277376,15.36307307,46,13,1,17,2,2
57.1792705,65.6610525,14.6909793,19.21,2,1,7,2,2
52.5330527,103.8807539,14.62644077,45,6,2,5,1,1
55.7694882,49.2409485,15.15051162,39.3,13.1,1,1,2,3
45.0855531,39.0446268,15.27412558,56,11,2,1,2,3
55.6810978,37.6791565,16.22245567,38,8,1,10,1,1
55.7052461,37.3192592,16.3412392,77,10,3,9,1,1
56.211879,43.901539,14.73180129,43.1,14.4,2,8,2,2
57.7390359,40.990385,13.91082074,23.4,4,1,5,1,3
57.5888384,39.9129099,14.92242165,59.28,11.2,2,12,1,3
45.047609,38.977712,15.73243317,51.9,7.5,2,4,1,3
54.9914125,82.8556497,14.91078395,30,6,1,9,1,1
55.7943584,49.1114975,15.70258021,70.6,11.4,3,15,2,2
45.0875433,38.9026955,14.73180089,38.2,11.5,1,5,1,6
56.2913585,44.0051581,14.80876233,32.6,4.7,2,3,1,3
45.0121857,39.0987759,14.60396792,40,11,1,7,1,2
55.0402324,82.9132257,14.97866137,31,6.8,1,3,1,3
55.7943584,49.1114975,14.84155215,40.6,10.1,1,2,2,3
59.990746,30.432532,15.22703397,32.9,7.3,1,2,2,1
55.7875376,49.2278736,15.25059508,45,15,1,5,1,1
45.057778,38.946845,15.23136372,61.8,8,3,2,1,1
53.1957762,50.1425796,14.97866137,32.3,9.4,1,8,1,1
60.0313383,30.4506117,15.86963429,62,10,2,14,1,2
59.939084,30.315879,15.74703197,38,11.3,1,21,2,2
47.239101,39.827284,15.76142071,110.4,7.8,3,13,1,6
47.2934459,39.70228,14.91412285,54,9,2,6,1,1
51.7875092,55.1018828,14.73180129,79,10,3,3,2,4
45.0853947,39.0118153,14.76174837,46,21,1,1,1,3
55.0325564,82.9699219,15.11023773,44,6,2,3,1,3
44.038578,43.0541884,14.88022129,62,10,2,1,1,3
55.9921533,92.9866197,15.50005594,75,10,3,2,1,3
57.646809,39.9616396,15.03634048,63,9,3,8,1,1
52.0265475,113.5436681,15.33063779,48.8,13.8,1,8,1,3
56.8945,60.637405,14.85578727,33,6,1,1,1,3
55.8193745,48.8874057,15.03928599,46.7,8,2,8,1,3
59.864923,30.3655,15.83970363,50.1,6,2,5,1,1
59.89964,30.454775,15.57410097,35.5,17.3,1,2,2,2
55.5912699,37.9926596,15.34156686,62,12.8,2,3,1,2
55.1653721,61.4098547,15.2971151,83,20,2,10,1,2
51.7115998,39.2709763,14.7660056,42,11.4,1,15,2,1
43.5854551,39.7231548,14.95334356,26,6.5,1,8,1,2
52.0497803,113.4926981,15.22405553,45.1,9,2,8,1,3
55.6544972,37.4042734,16.05622025,45,6,2,4,1,1
56.9044179,60.6023232,15.57336848,78,8,4,4,1,1
55.9965905,92.8134556,14.6909793,33,6.3,1,8,1,3
56.1213447,47.1974898,14.34613881,41.8,5.7,2,3,1,3
59.968628,30.302654,16.16688582,86.5,8.7,4,4,1,3
61.2541083,73.3961587,15.17391972,42.1,20.7,1,10,2,2
56.9809136,60.4810788,15.22649753,90,13.5,3,6,1,3
55.611124,37.709344,16.06680236,45,6,2,6,1,1
57.5675233,39.9217761,15.00332959,58.6,11.2,2,4,2,3
45.0396482,39.1217498,14.80876233,39.1,10.8,1,3,1,3
54.9743803,83.0970249,14.59023773,31,7,1,3,1,1
55.7046787,37.3231345,16.04552496,70,11.5,2,12,1,1
57.1584051,65.4926555,15.40474576,51,12,1,7,1,3
57.1018807,65.5649249,15.03928599,41,9.3,1,5,2,1
51.5953895,45.9215641,14.771022,62,18,2,6,1,2
56.2199728,43.2899074,13.94653882,33.3,7,1,5,1,3
56.1170256,46.992021,14.22762021,42.3,8.3,2,2,1,3
54.5216301,36.3019955,15.4447511,81,13.1,3,4,2,2
54.1840597,37.6956006,15.12384338,84,8,4,2,1,3
42.9527482,47.5373905,14.82711147,92,18,3,5,1,3
55.8616691,49.0752632,15.20180492,45,5.6,2,5,1,1
54.447144,50.79164,14.6909793,62.8,9.8,3,5,1,3
64.5853597,30.6106991,14.75160392,45.1,5.6,2,6,1,1
51.8367487,55.1556968,15.06827353,65.2,8,3,6,1,1
59.794374,30.160424,15.78959158,65.3,9.25,3,16,1,2
60.026887,30.21116,15.94374226,55,10.9,2,4,1,2
60.044862,30.4571456,15.05388479,35.1,9,1,10,2,2
45.026963,39.0845598,15.06827353,45,7,2,4,1,3
59.9289622,30.2603762,16.38045992,71.5,16,2,4,1,2
55.0235961,83.0230475,15.39035703,76.5,14,2,1,1,1
58.0606537,38.8091935,14.40329722,36,5,2,1,1,3
59.834935,30.350265,15.68715888,46.4,5.5,2,5,1,1
55.568354,37.568192,16.33320703,58.3,10,2,3,1,4
55.6811348,52.3244471,15.36307307,73,9,3,2,1,1
47.291695,39.692411,14.64841968,40,20,1,1,1,1
56.0410404,92.8656086,15.2971151,55,9,2,9,1,6
55.2170209,61.286967,14.82711147,60,9,2,7,2,1
44.608139,38.0284931,14.97866137,33.6,10,1,4,1,2
56.807777,60.637647,15.08869025,42,19.59,1,3,2,6
61.2791759,73.371669,15.33063779,53,24,1,9,1,1
56.8385216,60.6054911,14.50865774,42,5.7,2,3,1,3
55.8218516,39.0048781,15.06827353,58.1,9,3,7,1,1
44.5469604,38.0586388,15.59046291,57.8,26.4,1,10,1,2
54.6101452,52.4306266,14.03865411,31.8,5.9,1,2,1,3
44.6298243,39.1130555,14.97866137,75,10,4,1,1,3
54.9386202,82.9096838,14.7900702,37,4,1,9,1,1
55.527665,37.5860424,15.91964471,51,10,2,8,1,1
54.9402002,83.1961004,15.2856864,42.2,8,2,7,1,2
56.3117784,44.0020891,16.41820024,155,32.5,3,9,1,3
55.0202504,82.9419559,15.59890178,39,9.4,1,25,1,3
61.8238689,34.2090658,14.45208739,48.5,9.6,2,1,1,3
64.5577756,40.5234237,15.17391972,56.1,20,3,3,1,3
56.8918379,60.6277266,15.53827716,72,9.9,3,1,1,3
52.535105,103.8797156,14.84512998,45,6,2,5,1,1
45.046992,39.127164,14.4306962,34,17,1,5,1,3
54.0346442,44.9316887,13.76421726,33,7,1,5,1,1
55.0128684,82.9999987,15.0304233,59,12,2,9,1,1
60.0155791,30.6782429,15.17648711,47,6,2,4,1,3
55.75396,37.620393,16.90655301,50.6,17.5,1,10,2,2
43.6550262,39.6480847,16.3412392,42,7,1,4,2,1
55.179504,61.347187,14.73180129,44,9,1,7,1,1
56.8268387,60.6431552,14.99416555,34,7,1,5,1,1
45.0722109,39.0291658,14.94691267,62,13,2,11,1,2
59.84777,30.10542,15.72059871,60.3,10.3,2,4,1,2
47.2314894,39.6263889,15.0964444,54,9,2,2,1,1
45.050947,41.9762141,14.86282955,55.9,9,2,12,2,2
55.064591,82.907197,15.57336848,61.52,3.98,3,8,2,6
55.1558899,61.4136771,15.66867866,87,30.2,2,4,2,3
55.0459948,82.8854801,15.27412558,47.7,7.3,2,5,1,3
55.033871,82.9693096,15.31958795,42.4,13,1,6,2,3
59.990746,30.432532,15.36307307,35.9,13.8,1,13,2,1
55.1153009,82.9361266,14.75160392,34,5,1,9,1,3
57.1784515,65.6426321,15.60727003,88.5,16.2,3,1,1,1
44.5683051,38.0882738,15.65606019,55,12,2,2,1,1
56.5234891,43.5602661,14.15198279,43,6,2,1,1,1
53.3591148,83.7780746,14.5809784,30,6,1,4,1,3
54.9320254,82.8636237,14.50865774,32,4.7,1,21,1,6
59.919486,30.442504,16.25698765,65,10.2,2,5,1,3
55.054564,82.904237,15.71761808,98.9,16.2,3,2,2,2
52.5460459,85.2222939,14.22097567,31,6,1,4,1,3
59.930467,30.465168,15.68731273,49.3,7,2,9,1,2
45.844962,40.0969201,15.00943303,58,10,2,2,1,3
54.9759687,83.0644302,14.68261105,43,10,1,1,1,3
56.0415912,92.8691798,14.86982259,31,9,1,12,1,6
54.8194648,82.8560473,13.91082074,24,7.6,1,2,1,3
56.2743372,43.9165616,15.03928599,45,5.5,2,5,1,1
57.1156717,65.4934605,14.90407251,37.9,12.3,1,2,2,2
47.2270195,39.7534965,16.04552496,100,15,3,6,1,3
56.133076,47.148293,15.06827353,42.8,8.2,1,16,1,1
50.6362771,36.4743284,14.36939567,30,9,1,1,1,4
56.8050433,60.6246112,14.92407318,42.4,5.7,2,1,1,3
60.0283674,30.4593818,15.4447511,36.4,8.5,1,12,1,1
54.870601,83.091047,15.18922614,39,9,1,2,1,1
56.3130665,43.9401035,15.46416918,60,7.1,2,3,1,1
53.253012,50.22567,14.92638074,60,10.2,2,10,2,2
54.977961,82.917384,15.0964444,52,17,2,2,2,6
55.65367,37.26917,15.84365881,38,18,2,5,1,1
59.8403093,30.3818664,15.68731273,44.1,7,2,1,1,1
55.5649777,44.889509,13.99783211,46.7,4.9,3,2,1,3
55.7066326,37.3285357,16.14765445,67,11.5,2,19,1,1
55.7126986,49.35655,14.72376912,51.7,15.8,1,2,2,1
51.3089431,37.9093583,14.66992589,37,9,1,1,1,1
56.5129214,43.5535865,14.48538911,44.4,8.2,2,1,2,3
59.951004,30.4104257,15.71761808,41.7,9,1,5,1,2
55.7287854,37.5243166,16.29204896,35,9,1,2,1,1
43.5761133,39.7542674,15.15051162,31.7,8.69,1,4,1,2
55.03566,82.9585146,15.55580128,56,12,2,10,2,3
55.9496592,37.4853896,15.51112617,27.6,6.3,1,8,1,2
55.1602624,61.4008078,14.15198279,40.2,8.7,1,1,2,1
60.0774381,30.3451841,15.949677,62,12.8,2,13,1,2
55.7752063,49.181297,15.27412558,39,9,1,18,2,3
55.949859,37.869586,15.52025865,60,9,2,2,1,3
55.731247,37.471336,16.58809928,58.1,10,2,2,1,4
51.2860302,37.7972809,14.5574479,48,6,3,4,1,1
55.82765,37.37015,16.80623029,92,11,3,23,1,2
44.749286,39.90506,14.25376549,35,8,1,2,1,3
54.9849478,82.8892886,15.0964444,32,6,1,1,1,3
51.6102682,39.2308761,14.5809784,40,13,1,3,2,2
56.244504,43.8289494,15.15051162,77.7,6.9,3,2,1,6
54.9939616,82.8945328,14.94691267,30,6,1,10,1,3
54.9821211,82.6838786,14.82711147,32,9,1,2,1,3
45.1318755,38.9679621,14.40329722,30.4,10,2,1,1,3
59.907013,30.343698,15.73243317,45.1,8.1,2,3,1,3
55.1291211,61.4328462,14.5574479,58,6,3,3,1,1
55.758301,37.861878,15.78195948,52.49,11.13,2,17,2,2
51.5034082,46.1579123,14.60260335,59,10,2,9,2,2
58.3742532,58.3231716,13.99783211,48,6,2,2,1,1
55.4660856,37.5535627,15.31958795,56,6.5,3,2,1,1
55.1446168,61.3998872,14.62644077,41,10,1,9,1,1
54.986274,82.8853888,15.15051162,45,5,2,4,1,3
59.3384349,57.0227473,15.15051162,57.9,12.1,2,13,1,6
50.5976472,36.5856652,15.12384338,48,11,1,8,1,3
59.959868,30.320962,16.94664747,86,16,2,3,1,6
56.0915964,37.1496478,14.64841968,31,6,1,4,1,1
47.2324066,39.7685758,14.50865774,64.2,6,3,1,1,3
56.0028129,92.9587696,14.66992589,45,6,2,2,1,1
55.1851761,61.3962318,14.18707411,33,6,1,5,1,3
57.1209016,65.5235613,14.89731573,37,7.8,1,6,1,1
55.9841357,93.0152775,14.62644077,32,8.8,1,4,1,1
55.0644095,82.9103165,15.31958795,39.01,10.34,1,8,2,6
56.0535571,92.961023,14.99416555,44,6,2,2,1,1
54.7879944,56.044806,14.6909793,28.5,11.4,1,2,1,3
55.195105,61.4826817,14.5574479,68.6,7.8,3,7,1,1
55.7404193,38.0017052,16.29204896,83.3,13.8,3,6,1,1
47.2821098,39.7615363,14.45736444,40,10,1,5,1,1
56.8023267,60.5688752,15.06541229,47,7,2,8,1,1
50.5935677,36.5983636,15.8949521,109,20,3,2,1,2
43.426531,39.9227196,17.11134742,110,16,3,21,2,2
55.8600293,49.2277344,14.6909793,34,11.5,1,6,1,3
47.2224566,39.718803,15.17648711,70,17,2,2,2,3
56.30008,43.976917,15.64005985,41.6,20,1,14,1,2
56.3135891,44.0364027,14.87330085,32.8,6.6,1,3,1,3
57.1676707,65.5591429,15.78262291,63.9,20,3,3,2,6
47.2045065,39.628395,14.4306962,32,6,1,5,1,1
59.939084,30.315879,16.26651566,54.2,12.1,2,3,2,2
57.1120102,65.6002882,15.17648711,50,8.5,2,1,1,3
56.7500374,60.5652903,15.54184222,63,18,2,9,2,6
54.8604561,82.9863344,14.37512635,28.8,6,1,5,1,1
50.5664072,36.576631,15.34156686,66,10,2,8,1,3
55.4079462,86.1203682,14.84512998,41,10.7,1,6,1,1
59.92984,30.376163,15.70106391,38.2,5.3,1,1,1,3
54.4140724,86.2995114,14.31628585,57,9,2,2,1,1
54.7085834,20.5800832,15.08245816,33,7.7,1,9,1,3
45.1028976,38.978231,15.36307307,40,12,1,14,1,3
55.9161773,37.8545415,15.53827716,46.5,13.7,1,8,2,2
57.1290028,65.5416628,15.23861889,50,20,1,7,1,3
56.3561445,37.5344541,15.4447511,60.5,9.7,3,1,1,2
56.7955103,60.6086024,16.43654938,139.7,16.1,4,20,2,6
57.1733755,65.5548734,15.16488156,35.7,4,1,10,1,3
57.1757687,65.6362558,14.91412285,41.8,6,2,1,1,3
55.652763,36.0387161,14.771022,60.3,6,3,1,1,3
52.5303256,103.8990515,14.5036452,41,6,2,1,1,4
54.5073364,36.2567902,14.28551419,59.5,10,2,2,1,3
51.719142,39.143756,14.60396792,34,8,1,5,1,2
56.3623272,43.8244783,15.34156686,57.2,9.7,2,8,1,3
55.7048969,37.3628536,16.34920737,61,10,2,2,1,1
57.1783805,65.6548015,15.49260712,55.8,20,2,16,1,2
55.1173827,61.5975322,13.91082074,29,6,1,1,1,3
55.0588289,82.9067305,14.72779327,21.3,4.4,1,4,1,3
54.7261177,20.5480383,16.14278826,101.7,27.37,3,2,1,3
45.091857,39.007536,14.31628585,39.6,12,1,1,1,3
45.0037152,41.904197,14.82711147,40,11.2,1,5,1,3
45.056983,38.911892,14.88022129,37.8,10.3,1,3,1,4
53.3836442,83.7271388,14.64841968,40,6,2,5,1,3
60.9416985,76.582058,14.91412285,38,9,1,3,1,1
45.1110206,39.0388569,14.50865774,38,12,1,5,1,3
56.2965822,39.3683501,13.9552725,45,6,2,4,1,3
56.3187606,43.8813499,14.73180129,27,7.9,1,6,1,3
55.5669697,37.4708856,16.21340583,52,19,2,2,1,2
54.9974929,82.9685671,14.96608259,44,6,2,3,1,3
53.1950306,50.1069518,15.60560197,78,28,3,8,2,2
54.7553048,83.1197269,15.26242954,54,10,2,7,1,3
47.206372,39.641656,13.91082074,17,4,1,3,1,1
55.1602624,61.4008078,14.53335035,53.2,6,3,5,1,3
59.8280467,30.1836194,15.73243317,45.75,10,1,14,1,6
47.7617801,40.2995771,13.99783211,57,6,2,2,1,3
56.862813,60.5593938,15.22649753,62,11.2,2,8,2,2
45.098621,38.950924,14.85578727,52,10,2,2,1,2
67.5207241,64.0812925,13.21767356,68,9.3,3,3,1,1
56.8275211,60.5865881,16.22245567,74,18.5,2,9,1,2
55.9860656,37.1476767,15.91964471,52.1,8.8,2,1,1,1
43.74781,44.6423934,14.73180129,47,7,2,2,1,3
51.7786636,55.103029,14.91412251,65,15,3,10,1,3
56.7511783,60.7038046,14.97866137,45.7,10.2,1,4,1,6
60.02984,30.249465,15.85673089,52,8.9,2,12,1,2
58.060939,56.3550547,14.64841968,44.4,6,2,4,1,1
55.7840572,37.5900746,16.1857543,44,9,1,1,1,3
44.7912952,37.4022055,15.30841465,39,11,1,2,2,3
47.22933,39.693893,15.60727003,70,15,3,8,1,3
57.6966854,39.782478,14.88022129,33,8,1,2,1,3
60.047658,30.464333,15.60727003,52,8.4,2,6,1,3
55.9049767,37.3935165,16.38045992,88,49,3,12,1,1
45.070683,38.907104,14.5574479,28,8,1,17,1,2
59.839927,30.174374,15.58024135,46.2,6.3,2,3,1,1
57.731561,40.908092,14.7900702,46.8,7,2,5,1,3
55.9026822,38.1153998,15.11023773,35.9,7.9,1,8,1,2
57.154605,65.5750294,15.42494847,52,12,2,12,1,3
56.0215162,92.785234,15.34156686,54,24.9,2,11,1,6
55.8054385,49.4379947,14.75160392,34,12,1,1,1,3
55.787553,37.577229,17.31201812,110,15,3,3,1,3
55.3982252,37.5649304,15.52025865,42.8,8.4,1,9,1,3
57.1124482,65.5652023,15.6764851,74,11,3,6,1,6
57.6170018,39.9511801,14.48333993,37.8,9.98,1,5,1,3
59.9256975,30.3473619,16.28361009,52.6,10.4,2,4,1,3
56.0332212,92.882573,15.27412558,54,9,2,4,1,1
55.3953117,86.0233513,14.47819853,38,12,1,8,1,3
57.6369931,39.8291338,14.36363197,32,6,1,4,1,3
58.2148749,68.2840679,14.50865774,52,6,3,1,1,6
55.95254,37.301347,15.72505306,44,9,1,10,1,3
55.0722993,82.9100903,15.46416918,40.6,5,2,4,1,2
55.1915635,61.2788563,15.00791673,76.5,18.8,4,7,2,1
44.8821895,37.3373064,15.06827353,36,10,1,4,1,2
51.7115998,39.2709763,15.10197353,60.2,11.6,2,3,2,1
56.416645,59.07704,13.01700286,36,8,1,1,1,3
55.0659998,82.9366537,15.17648711,42,6,2,1,1,3
57.1761581,65.5681065,15.04515111,35.3,10,1,5,1,6
59.8085708,30.3807052,15.55246179,53,17,2,9,2,4
55.1094495,61.4793319,13.8924716,32,6,1,4,1,3
56.7949171,60.4935979,15.31958795,45.5,10.5,1,4,1,2
57.1568525,65.5676846,16.11809565,86,10,3,9,1,3
55.77062,49.232384,15.16358371,28,4.5,1,7,1,1
56.8677864,60.5642612,15.22649753,43,6,2,9,1,1
53.1950306,50.1069518,14.72785752,36.6,9.1,1,25,2,2
59.8290436,30.0937679,15.84365881,75,7.3,3,1,1,3
56.3040677,43.8510643,14.64841968,31.5,6.3,1,1,1,3
54.9336378,82.9050532,14.25376549,20.6,4.4,1,3,1,3
47.2079313,39.6300732,14.86282955,47.6,6,2,5,1,3
44.679686,37.783994,15.27412558,64,10,3,10,1,1
59.939084,30.315879,16.2750994,95,23.4,3,4,2,3
57.1462745,65.6532524,15.34156686,65,15,3,7,1,1
55.8319568,49.1567666,15.52025847,67,8,3,8,1,1
47.2297547,39.7104167,15.00943303,52,7.4,2,7,1,3
55.6581785,37.6019181,16.8011925,76.4,10.1,3,15,1,3
55.8600494,48.5677557,14.62644077,39,10,1,8,1,2
55.9962512,92.948613,15.17648711,59,6,3,5,1,3
57.3680658,61.859156,14.62644077,96.7,9.5,4,3,1,3
56.1116996,47.1672359,15.16488156,103,18,3,5,1,3
54.672993,20.478945,15.0964444,43.5,11.1,1,2,1,3
54.8466702,83.0438677,14.82711147,43.5,6.8,2,7,1,1
44.2284969,42.0516725,14.90069983,45,6,2,3,1,3
55.7924531,49.1425355,15.55597673,43,6,2,5,1,3
57.1482665,65.4969714,15.03928599,63.6,10.95,3,1,1,3
55.8557116,37.4716519,16.88356349,79.3,13,3,13,1,2
47.2868322,39.71986,15.20180492,70,14,2,2,1,3
56.8317947,60.6257062,14.7900702,30.3,6.8,1,1,1,3
45.0010544,39.0239557,14.88022129,30.7,7.1,1,5,1,2
60.061066,30.42434,15.25059508,32.3,8.3,1,9,1,3
55.7328948,36.8461883,15.58195222,54,20.3,1,3,1,2
48.535885,135.03279,15.50190951,65,8,3,5,1,1
55.7943584,49.1114975,15.41489813,38,9.5,1,5,2,2
45.0424,38.99442,14.88022129,43,20,1,25,1,2
56.9663397,60.5824987,15.17648711,55,25,2,8,1,2
59.939084,30.315879,15.42494847,31,8,1,5,2,2
45.052029,38.964929,14.82711147,47,6,2,2,1,3
60.0172806,30.2395951,16.01827532,57.1,7.5,3,7,1,1
56.116066,47.210493,14.4986074,37,11,1,7,1,1
55.7434619,52.3959165,14.71159858,44,6.5,2,3,1,1
55.1788955,61.4080084,14.173185,33,8,1,3,1,1
54.95703,20.476316,15.36787429,38.71,9.23,1,8,2,3
53.1663436,44.9903815,14.4935441,42.4,6.3,1,10,1,1
59.8568631,30.3062482,15.72505306,44.9,8,2,4,1,1
55.0140149,82.9369214,15.41489813,37,10,1,4,1,3
58.1112193,56.2806891,14.53335035,42.1,7.8,2,1,1,1
44.9965248,39.0732556,14.73976946,40,10.9,1,14,1,4
45.055442,38.947726,14.73180129,31.2,6,1,5,1,1
54.7508352,20.4896586,15.0964444,30.5,7,1,5,1,3
51.3153181,37.9205105,15.2971151,64,10,2,8,1,3
55.1602624,61.4008078,15.21496791,85,12,3,7,2,2
57.1142051,65.5533701,16.1857543,104,16,3,3,1,3
56.1390812,47.2151256,14.73180129,40,11.7,1,2,1,3
55.03717,82.906398,15.76142071,91,15,3,7,2,3
50.5977588,36.5934854,14.73180129,32,6.5,1,4,1,3
62.1571624,33.8945012,13.79530785,49,7,2,1,1,1
57.5803732,39.8336691,14.66992589,35,9,1,11,1,3
55.7954525,49.2061676,15.68731273,55,8.4,2,9,1,2
59.855267,30.204208,16.38045992,78,12.5,3,12,1,2
55.017212,83.00393,14.7900702,63.85,8.4,2,1,1,1
57.1472273,65.4905916,15.4348988,65.5,12.7,2,9,1,3
45.1388045,38.9867139,14.91412285,42.2,10,2,2,1,1
55.540949,37.486544,16.04552496,47.1,10,1,2,1,1
55.8016563,37.9871131,15.97883358,66.7,11.4,2,15,1,2
50.595068,36.5720942,15.65606019,79,22,2,3,1,3
55.9872328,93.0094837,15.25059508,95,18,3,5,1,1
55.113314,82.9443459,15.16358371,52,9,2,4,1,1
53.342032,83.762421,15.52025865,90,10,3,3,1,4
45.063617,39.040746,14.37512635,60,14,2,12,1,4
42.0523634,48.308185,16.3412392,221,21,7,10,2,2
55.7594737,52.006709,14.771022,60,20,3,4,1,1
55.582966,37.5811927,16.56598147,60,11,2,22,1,2
45.1065354,39.016642,14.96924215,63,12,2,5,1,3
54.9888981,82.9128929,15.35452601,44.79,13.33,1,22,2,6
59.90025,30.365463,15.9377721,46,16.1,1,2,2,2
56.331145,43.9160157,15.25059508,50.8,9,2,5,1,3
56.1103296,47.4671838,14.62644077,53,10,2,1,1,1
55.0189009,82.9462612,15.59890178,40,14,1,10,1,2
47.2407741,39.6824556,15.08245816,58,9,2,6,1,1
56.2762211,43.9194928,15.59721969,60,10,2,11,2,2
50.261253,127.5038785,15.98456426,95,47,2,6,1,3
53.3369,83.65426,14.7900702,37.64,13.14,1,1,1,3
54.946627,82.969523,14.84512998,41.3,10.9,1,3,2,1
